频率(Hz),功率谱密度
1.070832308727170279e+01,1.452447662353515625e+02
1.084217712586259985e+01,1.270297775268554688e+02
1.097603116445349514e+01,1.263983383178710938e+02
1.110988520304439220e+01,1.319980621337890625e+02
1.124373924163528748e+01,1.280179290771484375e+02
1.137759328022618455e+01,1.349512481689453125e+02
1.151144731881707983e+01,1.387943725585937500e+02
1.164530135740797689e+01,1.391212615966796875e+02
1.177915539599887396e+01,1.243228225708007812e+02
1.191300943458976924e+01,1.211104049682617188e+02
1.204686347318066630e+01,1.256913223266601562e+02
1.218071751177156159e+01,1.277660827636718750e+02
1.231457155036245865e+01,1.260496292114257812e+02
1.244842558895335394e+01,1.187597427368164062e+02
1.258227962754425100e+01,1.238009643554687500e+02
1.271613366613514629e+01,1.238382110595703125e+02
1.284998770472604335e+01,1.223231582641601562e+02
1.298384174331694041e+01,1.253535842895507812e+02
1.311769578190783569e+01,1.165883407592773438e+02
1.325154982049873276e+01,1.118642425537109375e+02
1.338540385908962804e+01,1.228531799316406250e+02
1.351925789768052510e+01,1.310875701904296875e+02
1.365311193627142039e+01,1.264394531250000000e+02
1.378696597486231745e+01,1.204222869873046875e+02
1.392082001345321274e+01,1.201254119873046875e+02
1.405467405204410980e+01,1.204627380371093750e+02
1.418852809063500686e+01,1.127716751098632812e+02
1.432238212922590215e+01,9.566882324218750000e+01
1.445623616781679921e+01,1.010755767822265625e+02
1.459009020640769450e+01,1.110642547607421875e+02
1.472394424499859156e+01,1.107902832031250000e+02
1.485779828358948684e+01,1.059254531860351562e+02
1.499165232218038390e+01,1.117051773071289062e+02
1.512550636077128097e+01,1.051615371704101562e+02
1.525936039936217625e+01,9.800134277343750000e+01
1.539321443795307331e+01,9.771816253662109375e+01
1.552706847654396860e+01,1.131736068725585938e+02
1.566092251513486566e+01,1.185096817016601562e+02
1.579477655372576095e+01,1.109851760864257812e+02
1.592863059231665801e+01,1.066924667358398438e+02
1.606248463090755507e+01,1.084190902709960938e+02
1.619633866949845213e+01,1.035117340087890625e+02
1.633019270808934564e+01,9.610832977294921875e+01
1.646404674668024271e+01,1.006763992309570312e+02
1.659790078527113977e+01,1.034361724853515625e+02
1.673175482386203683e+01,1.040308685302734375e+02
1.686560886245293034e+01,1.046294708251953125e+02
1.699946290104382740e+01,1.057183990478515625e+02
1.713331693963472446e+01,1.010954513549804688e+02
1.726717097822562152e+01,1.113814392089843750e+02
1.740102501681651859e+01,1.052853317260742188e+02
1.753487905540741210e+01,1.018385238647460938e+02
1.766873309399830916e+01,9.686220550537109375e+01
1.780258713258920622e+01,1.040136947631835938e+02
1.793644117118010328e+01,1.091574325561523438e+02
1.807029520977099679e+01,1.030590286254882812e+02
1.820414924836189385e+01,9.828384399414062500e+01
1.833800328695279092e+01,9.330792236328125000e+01
1.847185732554368798e+01,9.436477661132812500e+01
1.860571136413458504e+01,9.310695648193359375e+01
1.873956540272547855e+01,1.024760360717773438e+02
1.887341944131637561e+01,1.004597091674804688e+02
1.900727347990727267e+01,9.714025878906250000e+01
1.914112751849816974e+01,1.021176681518554688e+02
1.927498155708906324e+01,9.369064331054687500e+01
1.940883559567996031e+01,8.913505554199218750e+01
1.954268963427085737e+01,8.772794342041015625e+01
1.967654367286175443e+01,9.340158843994140625e+01
1.981039771145265149e+01,9.809975433349609375e+01
1.994425175004354500e+01,9.391413879394531250e+01
2.007810578863444206e+01,8.858515167236328125e+01
2.021195982722533913e+01,8.781917572021484375e+01
2.034581386581623619e+01,8.559523010253906250e+01
2.047966790440713325e+01,8.423498535156250000e+01
2.061352194299802676e+01,8.222006225585937500e+01
2.074737598158892382e+01,8.570334625244140625e+01
2.088123002017982088e+01,8.634685516357421875e+01
2.101508405877071795e+01,8.410615539550781250e+01
2.114893809736161145e+01,8.061066436767578125e+01
2.128279213595250852e+01,7.634129333496093750e+01
2.141664617454340558e+01,8.031739044189453125e+01
2.155050021313430264e+01,8.069309997558593750e+01
2.168435425172519970e+01,7.544879913330078125e+01
2.181820829031609321e+01,8.571028900146484375e+01
2.195206232890699027e+01,8.792916107177734375e+01
2.208591636749788734e+01,8.499546813964843750e+01
2.221977040608878440e+01,7.424508666992187500e+01
2.235362444467967791e+01,7.291400909423828125e+01
2.248747848327057497e+01,8.290468597412109375e+01
2.262133252186147203e+01,8.299436187744140625e+01
2.275518656045236909e+01,8.606037902832031250e+01
2.288904059904326616e+01,7.763598632812500000e+01
2.302289463763415966e+01,7.085241699218750000e+01
2.315674867622505673e+01,7.261077117919921875e+01
2.329060271481595379e+01,7.574810791015625000e+01
2.342445675340685085e+01,7.022613525390625000e+01
2.355831079199774791e+01,7.459148406982421875e+01
2.369216483058864142e+01,8.165591430664062500e+01
2.382601886917953848e+01,7.524879455566406250e+01
2.395987290777043555e+01,7.815248870849609375e+01
2.409372694636133261e+01,7.699949645996093750e+01
2.422758098495222612e+01,7.193019104003906250e+01
2.436143502354312318e+01,7.502468109130859375e+01
2.449528906213402024e+01,7.959313964843750000e+01
2.462914310072491730e+01,6.900628662109375000e+01
2.476299713931581437e+01,6.536583709716796875e+01
2.489685117790670787e+01,7.135710906982421875e+01
2.503070521649760494e+01,7.269930267333984375e+01
2.516455925508850200e+01,6.943771362304687500e+01
2.529841329367939906e+01,6.954533386230468750e+01
2.543226733227029257e+01,6.923442077636718750e+01
2.556612137086118963e+01,6.338835906982421875e+01
2.569997540945208669e+01,6.445262908935546875e+01
2.583382944804298376e+01,6.394272994995117188e+01
2.596768348663388082e+01,6.329045486450195312e+01
2.610153752522477433e+01,6.307501602172851562e+01
2.623539156381567139e+01,6.662738037109375000e+01
2.636924560240656845e+01,6.566320800781250000e+01
2.650309964099746551e+01,6.276081848144531250e+01
2.663695367958835902e+01,5.978752899169921875e+01
2.677080771817925609e+01,6.891917419433593750e+01
2.690466175677015315e+01,6.903803253173828125e+01
2.703851579536105021e+01,6.573067474365234375e+01
2.717236983395194727e+01,6.071865081787109375e+01
2.730622387254284078e+01,6.010469055175781250e+01
2.744007791113373784e+01,6.134527587890625000e+01
2.757393194972463490e+01,6.264104461669921875e+01
2.770778598831553197e+01,5.794211196899414062e+01
2.784164002690642548e+01,5.627927780151367188e+01
2.797549406549732254e+01,5.711224746704101562e+01
2.810934810408821960e+01,5.290202331542968750e+01
2.824320214267911666e+01,5.618614196777343750e+01
2.837705618127001372e+01,5.581504440307617188e+01
2.851091021986090723e+01,5.818050003051757812e+01
2.864476425845180430e+01,6.028061676025390625e+01
2.877861829704270136e+01,5.907110214233398438e+01
2.891247233563359842e+01,5.764594268798828125e+01
2.904632637422449548e+01,6.073863220214843750e+01
2.918018041281538899e+01,5.970353317260742188e+01
2.931403445140628605e+01,5.943462371826171875e+01
2.944788848999718311e+01,6.008663940429687500e+01
2.958174252858808018e+01,5.256766128540039062e+01
2.971559656717897369e+01,5.332326507568359375e+01
2.984945060576987075e+01,5.519705963134765625e+01
2.998330464436076781e+01,5.373538970947265625e+01
3.011715868295166487e+01,5.948721313476562500e+01
3.025101272154256193e+01,5.594385910034179688e+01
3.038486676013345544e+01,5.352954101562500000e+01
3.051872079872435251e+01,5.654656982421875000e+01
3.065257483731524957e+01,5.610187911987304688e+01
3.078642887590614663e+01,5.209829330444335938e+01
3.092028291449704014e+01,5.336902236938476562e+01
3.105413695308793720e+01,5.628117752075195312e+01
3.118799099167883426e+01,5.328101348876953125e+01
3.132184503026973132e+01,5.555215072631835938e+01
3.145569906886062839e+01,5.981721115112304688e+01
3.158955310745152190e+01,5.784903717041015625e+01
3.172340714604241896e+01,5.310800933837890625e+01
3.185726118463331602e+01,5.386264038085937500e+01
3.199111522322421308e+01,5.374354553222656250e+01
3.212496926181511014e+01,5.171059417724609375e+01
3.225882330040600721e+01,5.332175445556640625e+01
3.239267733899690427e+01,5.672580718994140625e+01
3.252653137758779422e+01,6.118383026123046875e+01
3.266038541617869129e+01,5.763944244384765625e+01
3.279423945476958835e+01,5.124491119384765625e+01
3.292809349336048541e+01,5.449103164672851562e+01
3.306194753195138247e+01,5.479148864746093750e+01
3.319580157054227953e+01,5.667377471923828125e+01
3.332965560913317660e+01,5.447256851196289062e+01
3.346350964772407366e+01,5.404138946533203125e+01
3.359736368631497072e+01,5.537491989135742188e+01
3.373121772490586068e+01,5.448477172851562500e+01
3.386507176349675774e+01,5.239908218383789062e+01
3.399892580208765480e+01,5.472489929199218750e+01
3.413277984067855186e+01,5.150153732299804688e+01
3.426663387926944893e+01,2.611382293701171875e+01
