频率(Hz),功率谱密度
3.134521205089989238e+01,6.392454147338867188e+01
3.149100373485756776e+01,5.855424499511718750e+01
3.163679541881523960e+01,5.513469314575195312e+01
3.178258710277291499e+01,5.101321411132812500e+01
3.192837878673058682e+01,5.028285598754882812e+01
3.207417047068825866e+01,5.032796478271484375e+01
3.221996215464593405e+01,5.404998397827148438e+01
3.236575383860360944e+01,5.296239852905273438e+01
3.251154552256128483e+01,5.067104721069335938e+01
3.265733720651896022e+01,5.764570999145507812e+01
3.280312889047662850e+01,6.241558837890625000e+01
3.294892057443430389e+01,5.380429077148437500e+01
3.309471225839197928e+01,4.348862838745117188e+01
3.324050394234965466e+01,4.194318771362304688e+01
3.338629562630733005e+01,4.742449951171875000e+01
3.353208731026499834e+01,4.363940811157226562e+01
3.367787899422267373e+01,4.193089294433593750e+01
3.382367067818034911e+01,4.334591293334960938e+01
3.396946236213802450e+01,4.610235595703125000e+01
3.411525404609569989e+01,4.315182113647460938e+01
3.426104573005336817e+01,4.214595413208007812e+01
3.440683741401104356e+01,4.237445449829101562e+01
3.455262909796871895e+01,4.228135299682617188e+01
3.469842078192639434e+01,4.004460144042968750e+01
3.484421246588406973e+01,3.827446746826171875e+01
3.499000414984173801e+01,3.944121551513671875e+01
3.513579583379941340e+01,3.909786987304687500e+01
3.528158751775708879e+01,3.677479553222656250e+01
3.542737920171476418e+01,3.686190032958984375e+01
3.557317088567243246e+01,4.011408233642578125e+01
3.571896256963010785e+01,4.163136291503906250e+01
3.586475425358778324e+01,4.290888595581054688e+01
3.601054593754545863e+01,3.932208251953125000e+01
3.615633762150313402e+01,3.659352493286132812e+01
3.630212930546080230e+01,3.271008682250976562e+01
3.644792098941847769e+01,3.484091567993164062e+01
3.659371267337615308e+01,3.739432144165039062e+01
3.673950435733382847e+01,3.653980255126953125e+01
3.688529604129150385e+01,3.835111999511718750e+01
3.703108772524917214e+01,3.962114715576171875e+01
3.717687940920684753e+01,4.092306518554687500e+01
3.732267109316452292e+01,2.263638877868652344e+01
