频率(Hz),功率谱密度
7.196176944558535737e+00,1.201511688232421875e+02
7.352615573788069625e+00,1.262979507446289062e+02
7.509054203017602624e+00,1.305107727050781250e+02
7.665492832247135624e+00,1.294236755371093750e+02
7.821931461476669512e+00,1.115895843505859375e+02
7.978370090706202511e+00,1.062814102172851562e+02
8.134808719935735510e+00,1.118874816894531250e+02
8.291247349165269398e+00,1.169194412231445312e+02
8.447685978394803286e+00,1.172830352783203125e+02
8.604124607624337173e+00,1.150161972045898438e+02
8.760563236853869284e+00,1.171968154907226562e+02
8.917001866083403172e+00,1.158062896728515625e+02
9.073440495312937060e+00,1.168156127929687500e+02
9.229879124542469171e+00,1.187188873291015625e+02
9.386317753772003059e+00,1.147188186645507812e+02
9.542756383001536946e+00,1.182239532470703125e+02
9.699195012231070834e+00,1.050248260498046875e+02
9.855633641460602945e+00,1.054563751220703125e+02
1.001207227069013683e+01,1.091095886230468750e+02
1.016851089991967072e+01,1.179322509765625000e+02
1.032494952914920283e+01,1.124445724487304688e+02
1.048138815837873672e+01,1.157715225219726562e+02
1.063782678760827061e+01,1.164407424926757812e+02
1.079426541683780449e+01,1.097831344604492188e+02
1.095070404606733661e+01,1.106796646118164062e+02
1.110714267529687049e+01,1.119402923583984375e+02
1.126358130452640438e+01,1.050891799926757812e+02
1.142001993375593649e+01,1.129422531127929688e+02
1.157645856298547038e+01,1.126464538574218750e+02
1.173289719221500427e+01,1.124033432006835938e+02
1.188933582144453815e+01,1.010948486328125000e+02
1.204577445067407027e+01,8.690213012695312500e+01
1.220221307990360415e+01,9.925624847412109375e+01
1.235865170913313804e+01,1.126632156372070312e+02
1.251509033836267193e+01,1.163274841308593750e+02
1.267152896759220404e+01,1.083684158325195312e+02
1.282796759682173793e+01,9.769444274902343750e+01
1.298440622605127182e+01,1.040418548583984375e+02
1.314084485528080393e+01,1.094876174926757812e+02
1.329728348451033781e+01,1.074395751953125000e+02
1.345372211373987170e+01,9.989471435546875000e+01
1.361016074296940559e+01,9.931019592285156250e+01
1.376659937219893770e+01,9.507640075683593750e+01
1.392303800142847159e+01,9.748665618896484375e+01
1.407947663065800548e+01,1.017471618652343750e+02
1.423591525988753759e+01,1.031097869873046875e+02
1.439235388911707147e+01,1.023666152954101562e+02
1.454879251834660536e+01,9.746157836914062500e+01
1.470523114757613925e+01,1.002314682006835938e+02
1.486166977680567136e+01,9.802622222900390625e+01
1.501810840603520525e+01,9.879164886474609375e+01
1.517454703526473914e+01,9.189568328857421875e+01
1.533098566449427125e+01,9.273542785644531250e+01
1.548742429372380514e+01,9.650491333007812500e+01
1.564386292295333902e+01,1.019186477661132812e+02
1.580030155218287291e+01,1.019522399902343750e+02
1.595674018141240502e+01,9.649556732177734375e+01
1.611317881064194069e+01,9.298824310302734375e+01
1.626961743987147102e+01,9.424656677246093750e+01
1.642605606910100491e+01,9.411651611328125000e+01
1.658249469833053880e+01,9.416114044189453125e+01
1.673893332756007268e+01,9.277413940429687500e+01
1.689537195678960657e+01,8.657875061035156250e+01
1.705181058601914046e+01,8.875627136230468750e+01
1.720824921524867435e+01,8.774745941162109375e+01
1.736468784447820468e+01,8.884848785400390625e+01
1.752112647370773857e+01,9.205958557128906250e+01
1.767756510293727246e+01,9.507861328125000000e+01
1.783400373216680634e+01,9.469677734375000000e+01
1.799044236139634023e+01,9.221326446533203125e+01
1.814688099062587412e+01,8.795509338378906250e+01
1.830331961985540801e+01,8.983792877197265625e+01
1.845975824908493834e+01,8.682350921630859375e+01
1.861619687831447223e+01,8.689939880371093750e+01
1.877263550754400612e+01,9.344636535644531250e+01
1.892907413677354000e+01,9.136330413818359375e+01
1.908551276600307389e+01,8.304035949707031250e+01
1.924195139523260778e+01,8.195195770263671875e+01
1.939839002446214167e+01,8.832516479492187500e+01
1.955482865369167200e+01,9.010089874267578125e+01
1.971126728292120589e+01,8.220811462402343750e+01
1.986770591215073978e+01,7.958931732177734375e+01
2.002414454138027367e+01,7.722950744628906250e+01
2.018058317060980755e+01,7.420607757568359375e+01
2.033702179983934144e+01,7.717337036132812500e+01
2.049346042906887533e+01,8.518946075439453125e+01
2.064989905829840566e+01,8.192719268798828125e+01
2.080633768752793955e+01,7.992785644531250000e+01
2.096277631675747344e+01,8.192838287353515625e+01
2.111921494598700733e+01,8.142102050781250000e+01
2.127565357521654121e+01,6.976849365234375000e+01
2.143209220444607510e+01,7.199779510498046875e+01
2.158853083367560899e+01,7.351058959960937500e+01
2.174496946290513932e+01,7.741498565673828125e+01
2.190140809213467321e+01,7.731304168701171875e+01
2.205784672136420710e+01,7.552574157714843750e+01
2.221428535059374099e+01,7.973008728027343750e+01
2.237072397982327487e+01,7.233472442626953125e+01
2.252716260905280876e+01,7.231369018554687500e+01
2.268360123828234265e+01,7.465369415283203125e+01
2.284003986751187298e+01,7.481613159179687500e+01
2.299647849674140687e+01,7.022750091552734375e+01
2.315291712597094076e+01,6.577754974365234375e+01
2.330935575520047465e+01,6.985755157470703125e+01
2.346579438443000853e+01,6.806681823730468750e+01
2.362223301365954242e+01,6.869900512695312500e+01
2.377867164288907631e+01,7.010124969482421875e+01
2.393511027211860664e+01,7.107759094238281250e+01
2.409154890134814053e+01,7.512183380126953125e+01
2.424798753057767442e+01,7.860420989990234375e+01
2.440442615980720831e+01,7.215564727783203125e+01
2.456086478903674220e+01,6.752413177490234375e+01
2.471730341826627608e+01,6.418137359619140625e+01
2.487374204749580997e+01,6.101078796386718750e+01
2.503018067672534386e+01,6.191966247558593750e+01
2.518661930595487419e+01,6.595845794677734375e+01
2.534305793518440808e+01,6.651469421386718750e+01
2.549949656441394197e+01,7.144360351562500000e+01
2.565593519364347586e+01,7.269282531738281250e+01
2.581237382287300974e+01,6.975006866455078125e+01
2.596881245210254363e+01,6.849473571777343750e+01
2.612525108133207752e+01,6.581298828125000000e+01
2.628168971056160785e+01,6.186554336547851562e+01
2.643812833979114174e+01,6.359505844116210938e+01
2.659456696902067563e+01,6.169108200073242188e+01
2.675100559825020952e+01,5.543203353881835938e+01
2.690744422747974340e+01,5.920385742187500000e+01
2.706388285670927729e+01,6.251779556274414062e+01
2.722032148593881118e+01,6.035992431640625000e+01
2.737676011516834151e+01,6.171578216552734375e+01
2.753319874439787540e+01,6.638075256347656250e+01
2.768963737362740929e+01,6.891629791259765625e+01
2.784607600285694318e+01,6.436713409423828125e+01
2.800251463208647706e+01,6.278666305541992188e+01
2.815895326131601095e+01,6.387664794921875000e+01
2.831539189054554484e+01,6.112491607666015625e+01
2.847183051977507517e+01,6.211025238037109375e+01
2.862826914900460906e+01,6.114765548706054688e+01
2.878470777823414295e+01,5.839903259277343750e+01
2.894114640746367684e+01,5.617699813842773438e+01
2.909758503669321072e+01,5.444395446777343750e+01
2.925402366592274461e+01,5.108546447753906250e+01
2.941046229515227850e+01,5.614802169799804688e+01
2.956690092438180884e+01,6.097874069213867188e+01
2.972333955361134272e+01,5.646298599243164062e+01
2.987977818284087661e+01,5.890713119506835938e+01
3.003621681207041050e+01,5.397475814819335938e+01
3.019265544129994439e+01,5.561762619018554688e+01
3.034909407052947827e+01,5.673010635375976562e+01
3.050553269975901216e+01,5.717065811157226562e+01
3.066197132898854250e+01,5.538127517700195312e+01
3.081840995821807638e+01,5.744624328613281250e+01
3.097484858744761027e+01,5.135958862304687500e+01
3.113128721667714416e+01,5.513803863525390625e+01
3.128772584590667805e+01,5.166126632690429688e+01
3.144416447513621193e+01,5.114875411987304688e+01
3.160060310436574582e+01,5.620849609375000000e+01
3.175704173359527616e+01,5.834725952148437500e+01
3.191348036282481004e+01,5.733403015136718750e+01
3.206991899205434748e+01,5.569034576416015625e+01
3.222635762128388137e+01,5.336657333374023438e+01
3.238279625051340815e+01,4.850200653076171875e+01
3.253923487974294204e+01,5.266831588745117188e+01
3.269567350897247593e+01,5.478812408447265625e+01
3.285211213820200982e+01,5.013425064086914062e+01
3.300855076743154370e+01,4.950406646728515625e+01
3.316498939666107759e+01,4.897004699707031250e+01
3.332142802589061148e+01,5.248738098144531250e+01
3.347786665512014537e+01,5.553331375122070312e+01
3.363430528434967925e+01,5.423334503173828125e+01
3.379074391357921314e+01,5.146142578125000000e+01
3.394718254280874703e+01,4.487197494506835938e+01
3.410362117203828092e+01,4.504638290405273438e+01
3.426005980126781481e+01,4.927284622192382812e+01
3.441649843049734869e+01,5.132784652709960938e+01
3.457293705972687548e+01,5.192887878417968750e+01
3.472937568895640936e+01,4.794084930419921875e+01
3.488581431818594325e+01,5.053075790405273438e+01
3.504225294741547714e+01,4.639561462402343750e+01
3.519869157664501103e+01,4.148496246337890625e+01
3.535513020587454491e+01,4.392950057983398438e+01
3.551156883510407880e+01,4.623660278320312500e+01
3.566800746433361269e+01,4.652518081665039062e+01
3.582444609356314658e+01,4.878941726684570312e+01
3.598088472279268046e+01,4.723403549194335938e+01
3.613732335202221435e+01,4.267523193359375000e+01
3.629376198125174824e+01,4.167134857177734375e+01
3.645020061048128213e+01,4.490687179565429688e+01
3.660663923971081601e+01,4.809462738037109375e+01
3.676307786894034280e+01,4.629137802124023438e+01
3.691951649816987668e+01,4.495478439331054688e+01
3.707595512739941057e+01,4.338114929199218750e+01
3.723239375662894446e+01,4.127222824096679688e+01
3.738883238585847835e+01,4.670026779174804688e+01
3.754527101508801223e+01,4.532266998291015625e+01
3.770170964431754612e+01,4.773591232299804688e+01
3.785814827354708001e+01,5.067174911499023438e+01
3.801458690277661390e+01,4.599958419799804688e+01
3.817102553200614778e+01,4.408828735351562500e+01
3.832746416123568167e+01,4.397312927246093750e+01
3.848390279046521556e+01,4.385400009155273438e+01
3.864034141969474945e+01,4.115404510498046875e+01
3.879678004892428334e+01,4.332814407348632812e+01
3.895321867815381012e+01,4.374766921997070312e+01
3.910965730738334400e+01,4.099533843994140625e+01
3.926609593661287789e+01,4.329168319702148438e+01
3.942253456584241178e+01,4.395812606811523438e+01
3.957897319507194567e+01,4.403559494018554688e+01
3.973541182430147956e+01,4.723874282836914062e+01
3.989185045353101344e+01,4.717411422729492188e+01
4.004828908276054733e+01,2.157410430908203125e+01
