频率(Hz),功率谱密度
1.843456892305832895e+01,9.444488525390625000e+01
1.856624441536588677e+01,9.075655364990234375e+01
1.869791990767344814e+01,9.324633026123046875e+01
1.882959539998100595e+01,8.985527801513671875e+01
1.896127089228856732e+01,9.332119750976562500e+01
1.909294638459612514e+01,9.712512207031250000e+01
1.922462187690368296e+01,9.164738464355468750e+01
1.935629736921124433e+01,8.682171630859375000e+01
1.948797286151880215e+01,8.626079559326171875e+01
1.961964835382636352e+01,8.812684631347656250e+01
1.975132384613392134e+01,9.514890289306640625e+01
1.988299933844148271e+01,9.358682250976562500e+01
2.001467483074904052e+01,8.976427459716796875e+01
2.014635032305660189e+01,8.425239562988281250e+01
2.027802581536415971e+01,8.088276672363281250e+01
2.040970130767172108e+01,8.951962280273437500e+01
2.054137679997927890e+01,8.626419067382812500e+01
2.067305229228684027e+01,8.775719451904296875e+01
2.080472778459439809e+01,9.395352935791015625e+01
2.093640327690195946e+01,8.902389526367187500e+01
2.106807876920951728e+01,8.968173217773437500e+01
2.119975426151707509e+01,8.373155975341796875e+01
2.133142975382463646e+01,8.089722442626953125e+01
2.146310524613219428e+01,8.099498748779296875e+01
2.159478073843975565e+01,8.664259338378906250e+01
2.172645623074731347e+01,8.473699188232421875e+01
2.185813172305487484e+01,7.959301757812500000e+01
2.198980721536243266e+01,8.287473297119140625e+01
2.212148270766999403e+01,8.056535339355468750e+01
2.225315819997755185e+01,7.816740417480468750e+01
2.238483369228511322e+01,7.824846649169921875e+01
2.251650918459267103e+01,7.914719390869140625e+01
2.264818467690023240e+01,8.128112792968750000e+01
2.277986016920779022e+01,7.765543365478515625e+01
2.291153566151535159e+01,7.809059906005859375e+01
2.304321115382290941e+01,8.151360321044921875e+01
2.317488664613046723e+01,7.676486968994140625e+01
2.330656213843802860e+01,7.654335784912109375e+01
2.343823763074558642e+01,7.837062072753906250e+01
2.356991312305314779e+01,7.223612213134765625e+01
2.370158861536070560e+01,7.708033752441406250e+01
2.383326410766826697e+01,7.200204467773437500e+01
2.396493959997582479e+01,6.866456604003906250e+01
2.409661509228338616e+01,6.633038330078125000e+01
2.422829058459094398e+01,6.690502166748046875e+01
2.435996607689850535e+01,6.803050994873046875e+01
2.449164156920606317e+01,7.058426666259765625e+01
2.462331706151362454e+01,7.304068756103515625e+01
2.475499255382118236e+01,7.150944519042968750e+01
2.488666804612874373e+01,7.244006347656250000e+01
2.501834353843630154e+01,7.151837921142578125e+01
2.515001903074386291e+01,6.609705352783203125e+01
2.528169452305142073e+01,5.942767333984375000e+01
2.541337001535897855e+01,6.311373519897460938e+01
2.554504550766653992e+01,6.950356292724609375e+01
2.567672099997409774e+01,6.965828704833984375e+01
2.580839649228165911e+01,6.483087158203125000e+01
2.594007198458921692e+01,6.137868118286132812e+01
2.607174747689677829e+01,6.584169769287109375e+01
2.620342296920433611e+01,6.445609283447265625e+01
2.633509846151189748e+01,6.415154266357421875e+01
2.646677395381945530e+01,6.420901489257812500e+01
2.659844944612701667e+01,6.302374649047851562e+01
2.673012493843457449e+01,6.079570007324218750e+01
2.686180043074213586e+01,6.487479400634765625e+01
2.699347592304969368e+01,6.618070983886718750e+01
2.712515141535725505e+01,6.252092361450195312e+01
2.725682690766481286e+01,6.044990921020507812e+01
2.738850239997237423e+01,6.250909423828125000e+01
2.752017789227993205e+01,6.470879364013671875e+01
2.765185338458748987e+01,6.198727416992187500e+01
2.778352887689505124e+01,6.336076736450195312e+01
2.791520436920260906e+01,5.821212005615234375e+01
2.804687986151017043e+01,6.132727432250976562e+01
2.817855535381772825e+01,5.603607940673828125e+01
2.831023084612528962e+01,5.583823776245117188e+01
2.844190633843284743e+01,6.106253814697265625e+01
2.857358183074040880e+01,6.011654663085937500e+01
2.870525732304796662e+01,6.022335815429687500e+01
2.883693281535552799e+01,6.028033828735351562e+01
2.896860830766308581e+01,6.116626358032226562e+01
2.910028379997064718e+01,5.756499481201171875e+01
2.923195929227820500e+01,5.491215133666992188e+01
2.936363478458576637e+01,5.421345520019531250e+01
2.949531027689332419e+01,5.601388549804687500e+01
2.962698576920088200e+01,5.682241821289062500e+01
2.975866126150844337e+01,5.678544235229492188e+01
2.989033675381600119e+01,6.340181732177734375e+01
3.002201224612356256e+01,6.365981292724609375e+01
3.015368773843112038e+01,5.813521575927734375e+01
3.028536323073868175e+01,5.851605224609375000e+01
3.041703872304623957e+01,5.575546646118164062e+01
3.054871421535380094e+01,5.685831451416015625e+01
3.068038970766135876e+01,5.923713684082031250e+01
