频率(Hz),功率谱密度
1.738904215920679164e+01,4.624084854125976562e+01
1.749507290408000415e+01,3.769733047485351562e+01
1.760110364895321311e+01,3.542417907714843750e+01
1.770713439382642562e+01,3.485987472534179688e+01
1.781316513869963813e+01,3.512355804443359375e+01
1.791919588357285065e+01,3.941028976440429688e+01
1.802522662844606316e+01,3.820157241821289062e+01
1.813125737331927567e+01,4.201186752319335938e+01
1.823728811819248818e+01,3.695811843872070312e+01
1.834331886306570070e+01,3.254463958740234375e+01
1.844934960793891321e+01,3.043950271606445312e+01
1.855538035281212572e+01,2.871429252624511719e+01
1.866141109768533468e+01,2.746716308593750000e+01
1.876744184255854719e+01,2.604983139038085938e+01
1.887347258743175971e+01,2.721898841857910156e+01
1.897950333230497222e+01,2.909058952331542969e+01
1.908553407717818473e+01,2.776605606079101562e+01
1.919156482205139724e+01,3.393202972412109375e+01
1.929759556692460976e+01,3.476296615600585938e+01
1.940362631179782227e+01,2.695265769958496094e+01
1.950965705667103478e+01,2.958255767822265625e+01
1.961568780154424374e+01,3.547489929199218750e+01
1.972171854641745625e+01,3.565751647949218750e+01
1.982774929129066876e+01,3.337783813476562500e+01
1.993378003616388128e+01,3.093678855895996094e+01
2.003981078103709379e+01,3.276838302612304688e+01
2.014584152591030630e+01,3.385694122314453125e+01
2.025187227078351881e+01,3.209556198120117188e+01
2.035790301565673133e+01,3.277686691284179688e+01
2.046393376052994384e+01,3.116206169128417969e+01
2.056996450540315635e+01,3.098361015319824219e+01
2.067599525027636531e+01,3.067161369323730469e+01
2.078202599514957782e+01,4.289096832275390625e+01
2.088805674002279034e+01,3.920471954345703125e+01
2.099408748489600285e+01,2.637969398498535156e+01
2.110011822976921536e+01,2.913443756103515625e+01
2.120614897464242787e+01,3.187998580932617188e+01
2.131217971951564039e+01,3.389228439331054688e+01
2.141821046438885290e+01,3.353416061401367188e+01
2.152424120926206541e+01,3.383303451538085938e+01
2.163027195413527437e+01,3.086546134948730469e+01
2.173630269900848688e+01,3.816279983520507812e+01
2.184233344388169940e+01,4.149044036865234375e+01
2.194836418875491191e+01,4.582071304321289062e+01
2.205439493362812442e+01,4.445230865478515625e+01
2.216042567850133693e+01,3.885578155517578125e+01
2.226645642337454944e+01,4.179549026489257812e+01
2.237248716824776196e+01,4.514575195312500000e+01
2.247851791312097447e+01,4.086075210571289062e+01
2.258454865799418698e+01,4.386660003662109375e+01
2.269057940286739594e+01,4.822329711914062500e+01
2.279661014774060845e+01,4.926235580444335938e+01
2.290264089261382097e+01,3.959474945068359375e+01
2.300867163748703348e+01,3.644997024536132812e+01
2.311470238236024599e+01,3.799902343750000000e+01
2.322073312723345850e+01,3.180590057373046875e+01
2.332676387210667102e+01,3.323730087280273438e+01
2.343279461697988353e+01,3.643394851684570312e+01
2.353882536185309604e+01,3.605628585815429688e+01
2.364485610672630500e+01,3.771372985839843750e+01
2.375088685159951751e+01,3.509824752807617188e+01
2.385691759647273003e+01,3.724603652954101562e+01
2.396294834134594254e+01,3.594122314453125000e+01
2.406897908621915505e+01,2.998621177673339844e+01
2.417500983109236756e+01,3.093393898010253906e+01
2.428104057596558008e+01,3.112718963623046875e+01
2.438707132083879259e+01,3.608442306518554688e+01
2.449310206571200510e+01,3.292697906494140625e+01
2.459913281058521761e+01,3.257118225097656250e+01
2.470516355545842657e+01,3.657596206665039062e+01
2.481119430033163908e+01,2.926551246643066406e+01
2.491722504520485160e+01,2.747657012939453125e+01
2.502325579007806411e+01,3.149860191345214844e+01
2.512928653495127662e+01,3.443626403808593750e+01
2.523531727982448913e+01,2.950570869445800781e+01
2.534134802469770165e+01,3.100412368774414062e+01
2.544737876957091416e+01,3.230480575561523438e+01
2.555340951444412667e+01,3.377765655517578125e+01
2.565944025931733563e+01,3.194433975219726562e+01
2.576547100419054814e+01,3.552001953125000000e+01
2.587150174906376066e+01,3.338023376464843750e+01
2.597753249393697317e+01,3.229673004150390625e+01
2.608356323881018568e+01,3.396099853515625000e+01
2.618959398368339819e+01,3.024691963195800781e+01
2.629562472855661071e+01,3.086465454101562500e+01
2.640165547342982322e+01,3.094835472106933594e+01
2.650768621830303573e+01,3.166494750976562500e+01
2.661371696317624824e+01,2.929033088684082031e+01
2.671974770804945720e+01,3.159716796875000000e+01
2.682577845292266971e+01,3.182684898376464844e+01
2.693180919779588223e+01,3.339829254150390625e+01
2.703783994266909474e+01,3.461558532714843750e+01
2.714387068754230725e+01,1.769634819030761719e+01
