频率(Hz),功率谱密度
1.447975354713346974e+01,3.698033142089843750e+01
1.467281692776191626e+01,3.550301361083984375e+01
1.486588030839036279e+01,3.921485137939453125e+01
1.505894368901880931e+01,4.675594711303710938e+01
1.525200706964725583e+01,4.558430099487304688e+01
1.544507045027570236e+01,4.055661010742187500e+01
1.563813383090414888e+01,4.357001495361328125e+01
1.583119721153259363e+01,4.159930038452148438e+01
1.602426059216104193e+01,3.541304779052734375e+01
1.621732397278948667e+01,4.777691268920898438e+01
1.641038735341793497e+01,4.137647628784179688e+01
1.660345073404637972e+01,2.732223701477050781e+01
1.679651411467482447e+01,2.587282752990722656e+01
1.698957749530327277e+01,3.059159660339355469e+01
1.718264087593171752e+01,3.147578430175781250e+01
1.737570425656016582e+01,2.765653228759765625e+01
1.756876763718861056e+01,2.664612579345703125e+01
1.776183101781705886e+01,2.752610778808593750e+01
1.795489439844550361e+01,2.635386276245117188e+01
1.814795777907394836e+01,2.712426376342773438e+01
1.834102115970239666e+01,3.654129791259765625e+01
1.853408454033084141e+01,3.557474899291992188e+01
1.872714792095928971e+01,2.703319358825683594e+01
1.892021130158773445e+01,2.589229774475097656e+01
1.911327468221618275e+01,2.604970169067382812e+01
1.930633806284462750e+01,2.692679977416992188e+01
1.949940144347307225e+01,2.312585449218750000e+01
1.969246482410152055e+01,2.216296768188476562e+01
1.988552820472996530e+01,2.356805038452148438e+01
2.007859158535841360e+01,2.393200492858886719e+01
2.027165496598685834e+01,2.399210929870605469e+01
2.046471834661530664e+01,2.193650245666503906e+01
2.065778172724375139e+01,2.210435867309570312e+01
2.085084510787219614e+01,2.332255744934082031e+01
2.104390848850064444e+01,2.280363845825195312e+01
2.123697186912908919e+01,2.022996139526367188e+01
2.143003524975753749e+01,1.855377960205078125e+01
2.162309863038598223e+01,2.045487785339355469e+01
2.181616201101443053e+01,2.072527503967285156e+01
2.200922539164287528e+01,1.804346084594726562e+01
2.220228877227132003e+01,1.755388641357421875e+01
2.239535215289976833e+01,1.811843109130859375e+01
2.258841553352821307e+01,1.773682594299316406e+01
2.278147891415666138e+01,1.623132705688476562e+01
2.297454229478510612e+01,1.526322841644287109e+01
2.316760567541355442e+01,1.542942810058593750e+01
2.336066905604199917e+01,1.484502315521240234e+01
2.355373243667044392e+01,1.467789554595947266e+01
2.374679581729889222e+01,1.762470054626464844e+01
2.393985919792733696e+01,1.531280899047851562e+01
2.413292257855578526e+01,1.413170909881591797e+01
2.432598595918423001e+01,1.617247581481933594e+01
2.451904933981267831e+01,1.712708091735839844e+01
2.471211272044112306e+01,1.604184532165527344e+01
2.490517610106956781e+01,1.446445941925048828e+01
2.509823948169801611e+01,1.258625698089599609e+01
2.529130286232646085e+01,1.316589546203613281e+01
2.548436624295490915e+01,1.568873691558837891e+01
2.567742962358335390e+01,1.324807548522949219e+01
2.587049300421180220e+01,1.133157157897949219e+01
2.606355638484024695e+01,1.393904399871826172e+01
2.625661976546869170e+01,1.314388656616210938e+01
2.644968314609714000e+01,1.129414558410644531e+01
2.664274652672558474e+01,1.089201164245605469e+01
2.683580990735403304e+01,1.205291461944580078e+01
2.702887328798247779e+01,1.198764133453369141e+01
2.722193666861092609e+01,1.095176315307617188e+01
2.741500004923937084e+01,9.470215797424316406e+00
2.760806342986781559e+01,9.616018295288085938e+00
2.780112681049626389e+01,9.683838844299316406e+00
2.799419019112470863e+01,8.996928215026855469e+00
2.818725357175315693e+01,8.462904930114746094e+00
2.838031695238160168e+01,7.496477127075195312e+00
2.857338033301004998e+01,8.710615158081054688e+00
2.876644371363849473e+01,8.366831779479980469e+00
2.895950709426693948e+01,8.716211318969726562e+00
2.915257047489538778e+01,9.042395591735839844e+00
2.934563385552383252e+01,7.408143520355224609e+00
2.953869723615228082e+01,7.323369979858398438e+00
2.973176061678072557e+01,8.011034011840820312e+00
2.992482399740917387e+01,8.209209442138671875e+00
3.011788737803761862e+01,8.154287338256835938e+00
3.031095075866606336e+01,7.355630874633789062e+00
3.050401413929451166e+01,6.945875167846679688e+00
3.069707751992295641e+01,6.886732578277587891e+00
3.089014090055140471e+01,7.629849910736083984e+00
3.108320428117984946e+01,8.047173500061035156e+00
3.127626766180829776e+01,7.090127468109130859e+00
3.146933104243674251e+01,6.091163635253906250e+00
3.166239442306518725e+01,6.455377101898193359e+00
3.185545780369363555e+01,5.571100234985351562e+00
