频率(Hz),功率谱密度
2.367756350299864820e+01,1.530814456939697266e+01
2.384914005012182514e+01,1.453654289245605469e+01
2.402071659724500563e+01,1.304233646392822266e+01
2.419229314436818257e+01,1.269392395019531250e+01
2.436386969149136306e+01,1.157240104675292969e+01
2.453544623861453999e+01,1.162831306457519531e+01
2.470702278573772048e+01,1.286391830444335938e+01
2.487859933286089742e+01,1.327853679656982422e+01
2.505017587998407436e+01,1.161986732482910156e+01
2.522175242710725485e+01,1.104359245300292969e+01
2.539332897423043178e+01,1.100671863555908203e+01
2.556490552135361227e+01,1.035197639465332031e+01
2.573648206847678921e+01,9.476100921630859375e+00
2.590805861559996970e+01,1.151246356964111328e+01
2.607963516272314664e+01,1.172787952423095703e+01
2.625121170984632712e+01,1.182946491241455078e+01
2.642278825696950406e+01,9.108444213867187500e+00
2.659436480409268455e+01,7.623196601867675781e+00
2.676594135121586149e+01,8.476934432983398438e+00
2.693751789833904198e+01,8.757171630859375000e+00
2.710909444546221891e+01,1.169540691375732422e+01
2.728067099258539940e+01,1.212236022949218750e+01
2.745224753970857634e+01,8.774855613708496094e+00
2.762382408683175328e+01,9.821289062500000000e+00
2.779540063395493377e+01,1.004714775085449219e+01
2.796697718107811070e+01,8.135730743408203125e+00
2.813855372820129119e+01,9.315593719482421875e+00
2.831013027532446813e+01,9.653586387634277344e+00
2.848170682244764862e+01,1.033928871154785156e+01
2.865328336957082556e+01,9.764545440673828125e+00
2.882485991669400605e+01,9.070374488830566406e+00
2.899643646381718298e+01,7.785520076751708984e+00
2.916801301094036347e+01,7.937373638153076172e+00
2.933958955806354041e+01,8.266414642333984375e+00
2.951116610518672090e+01,8.479704856872558594e+00
2.968274265230989784e+01,1.042385673522949219e+01
2.985431919943307832e+01,1.126285552978515625e+01
3.002589574655625526e+01,1.115515518188476562e+01
3.019747229367943220e+01,1.042585945129394531e+01
3.036904884080261269e+01,9.681871414184570312e+00
3.054062538792578962e+01,9.773724555969238281e+00
3.071220193504897011e+01,1.196032238006591797e+01
3.088377848217214705e+01,1.015569019317626953e+01
3.105535502929532754e+01,1.005594825744628906e+01
3.122693157641850448e+01,1.055576229095458984e+01
3.139850812354168497e+01,8.409499168395996094e+00
3.157008467066486190e+01,6.498641490936279297e+00
3.174166121778804239e+01,6.212012767791748047e+00
3.191323776491121933e+01,7.628511428833007812e+00
3.208481431203439627e+01,8.762154579162597656e+00
3.225639085915757676e+01,7.056489467620849609e+00
3.242796740628075725e+01,6.283532619476318359e+00
3.259954395340393773e+01,7.050744056701660156e+00
3.277112050052711112e+01,8.133281707763671875e+00
3.294269704765029161e+01,8.640023231506347656e+00
3.311427359477347210e+01,7.600772857666015625e+00
3.328585014189664548e+01,8.419506072998046875e+00
3.345742668901982597e+01,9.278422355651855469e+00
3.362900323614300646e+01,8.392696380615234375e+00
3.380057978326618695e+01,7.878852367401123047e+00
3.397215633038936033e+01,7.718721389770507812e+00
3.414373287751254082e+01,6.234554767608642578e+00
3.431530942463572131e+01,6.244153499603271484e+00
3.448688597175890180e+01,7.517752647399902344e+00
3.465846251888207519e+01,8.381581306457519531e+00
3.483003906600525568e+01,9.315741539001464844e+00
3.500161561312843617e+01,8.595609664916992188e+00
3.517319216025161666e+01,8.294523239135742188e+00
3.534476870737479004e+01,7.322131633758544922e+00
3.551634525449797053e+01,7.025015830993652344e+00
3.568792180162115102e+01,7.269140720367431641e+00
3.585949834874432440e+01,6.873729705810546875e+00
3.603107489586750489e+01,6.722118854522705078e+00
3.620265144299068538e+01,7.787027835845947266e+00
3.637422799011386587e+01,6.884459018707275391e+00
3.654580453723703926e+01,6.902943134307861328e+00
3.671738108436021975e+01,6.415128707885742188e+00
3.688895763148340023e+01,6.934245586395263672e+00
3.706053417860658072e+01,7.146459102630615234e+00
3.723211072572975411e+01,7.451430320739746094e+00
3.740368727285293460e+01,7.576901912689208984e+00
3.757526381997611509e+01,7.239671707153320312e+00
3.774684036709929558e+01,8.004621505737304688e+00
3.791841691422246896e+01,7.022700786590576172e+00
3.808999346134564945e+01,8.139479637145996094e+00
3.826157000846882994e+01,7.325549125671386719e+00
3.843314655559200332e+01,8.708584785461425781e+00
3.860472310271518381e+01,1.115659618377685547e+01
3.877629964983836430e+01,9.820123672485351562e+00
3.894787619696154479e+01,6.636426925659179688e+00
3.911945274408471818e+01,5.631914138793945312e+00
3.929102929120789867e+01,6.123579978942871094e+00
3.946260583833107916e+01,5.824382781982421875e+00
3.963418238545425965e+01,5.109650611877441406e+00
3.980575893257743303e+01,4.441553592681884766e+00
3.997733547970061352e+01,6.033643245697021484e+00
4.014891202682379401e+01,6.122224807739257812e+00
4.032048857394697450e+01,5.840209960937500000e+00
4.049206512107014788e+01,6.182893276214599609e+00
